Lorenz X,Lorenz Y,Lorenz Z,Rossler X,Rossler Y,Rossler Z,Duffing,Logistic
-6.301157896,-5.517554205,25.56180727,-1.46,-1.85,0.0646,-0.831,0.289089792
-6.179803253,-5.749568006,24.91760751,-1.45,-1.87,0.0648,-0.821,0.822067537
-6.12876791,-6.047497412,24.32930275,-1.43,-1.89,0.0649,-0.811,0.585090008
-6.146727508,-6.405913377,23.80901452,-1.41,-1.91,0.0651,-0.801,0.971038762
-6.231702925,-6.820233271,23.36870033,-1.39,-1.94,0.0652,-0.79,0.112489937
-6.381264239,-7.285963603,23.02055642,-1.37,-1.96,0.0654,-0.78,0.399343804
-6.592544654,-7.797780162,22.7772085,-1.35,-1.98,0.0655,-0.77,0.959473321
-6.862072551,-8.348479175,22.65164106,-1.33,-2,0.0657,-0.759,0.155537069
-7.185434952,-8.927842601,22.65678734,-1.31,-2.02,0.0659,-0.748,0.525381156
-7.556794173,-9.521498736,22.80467934,-1.29,-2.04,0.066,-0.738,0.997423188
-7.96829629,-10.10992898,23.10505413,-1.28,-2.06,0.0662,-0.727,0.010280689
-8.409439138,-10.66786865,23.56335198,-1.26,-2.08,0.0664,-0.716,0.040699986
-8.866510156,-11.1644538,24.17815194,-1.23,-2.1,0.0666,-0.705,0.15617399
-9.322255366,-11.56453067,24.93829145,-1.21,-2.12,0.0668,-0.694,0.527134698
-9.755984718,-11.83149345,25.82020344,-1.19,-2.14,0.0669,-0.683,0.997054833
-10.14432778,-11.9317606,26.7863062,-1.17,-2.16,0.0671,-0.672,0.011745974
-10.46279138,-11.84049685,27.78544581,-1.15,-2.18,0.0673,-0.661,0.046432023
-10.68811016,-11.5475165,28.75621066,-1.13,-2.2,0.0675,-0.649,0.177104361
-10.80113175,-11.06173442,29.63326978,-1.11,-2.22,0.0677,-0.638,0.582953626
-10.78971209,-10.41245438,30.35582333,-1.09,-2.23,0.0679,-0.627,0.972474784
-10.65093427,-9.646481772,30.8762194,-1.07,-2.25,0.0681,-0.616,0.107070314
-10.3920259,-8.82139723,31.1663815,-1.04,-2.27,0.0683,-0.604,0.382425047
-10.02966075,-7.996734739,31.22027427,-1.02,-2.29,0.0686,-0.593,0.944704522
-9.587785508,-7.225528016,31.05201118,-1,-2.31,0.0688,-0.582,0.208951553
-9.094517087,-6.548351966,30.69067512,-0.977,-2.33,0.069,-0.571,0.661163206
-8.578844123,-5.990854768,30.17376061,-0.955,-2.35,0.0692,-0.559,0.896105684
-8.067792284,-5.564511963,29.54108917,-0.932,-2.36,0.0694,-0.548,0.372401148
-7.584458916,-5.269512539,28.8303585,-0.909,-2.38,0.0697,-0.537,0.934874132
-7.147024578,-5.098493052,28.0746512,-0.885,-2.4,0.0699,-0.526,0.243537958
-6.768617014,-5.040103551,27.30162105,-0.862,-2.42,0.0701,-0.515,0.736908883
-6.457782039,-5.081829517,26.53381271,-0.839,-2.43,0.0704,-0.504,0.775496724
-6.219294298,-5.211885939,25.78957783,-0.815,-2.45,0.0706,-0.493,0.696406219
-6.055081585,-5.420249026,25.084191,-0.791,-2.47,0.0709,-0.482,0.845698388
-5.965101363,-5.699000749,24.43092998,-0.767,-2.48,0.0711,-0.471,0.521970498
-5.948071548,-6.042175203,23.84201024,-0.743,-2.5,0.0714,-0.461,0.998069189
-6.002006746,-6.445260548,23.32933737,-0.718,-2.52,0.0716,-0.45,0.007708332
-6.124543234,-6.904459868,22.90507012,-0.694,-2.53,0.0719,-0.439,0.030595655
-6.313053254,-7.415768695,22.58198414,-0.669,-2.55,0.0722,-0.429,0.118638242
-6.564556508,-7.973897106,22.37360343,-0.644,-2.56,0.0724,-0.419,0.418252839
-6.875439287,-8.571057233,22.29403261,-0.619,-2.58,0.0727,-0.408,0.973269607
-7.240995138,-9.195659042,22.35738594,-0.594,-2.6,0.073,-0.398,0.104063517
-7.654811039,-9.831014885,22.57668149,-0.569,-2.61,0.0733,-0.388,0.372937207
-8.108045429,-10.45425027,22.9620704,-0.543,-2.63,0.0736,-0.378,0.935420187
-8.58868359,-11.03574743,23.51833267,-0.518,-2.64,0.0739,-0.369,0.241637044
-9.08091221,-11.53957879,24.24172868,-0.492,-2.66,0.0742,-0.359,0.732994332
-9.564819768,-11.92545046,25.11657546,-0.466,-2.67,0.0745,-0.349,0.782854565
-10.01667934,-12.15256455,26.1122964,-0.44,-2.68,0.0748,-0.34,0.67997318
-10.41006546,-12.18540963,27.182057,-0.414,-2.7,0.0751,-0.331,0.870438618
-10.71794984,-12.00077274,28.26421883,-0.388,-2.71,0.0754,-0.322,0.451100921
-10.91568504,-11.5944048,29.28744526,-0.361,-2.73,0.0757,-0.313,0.99043552
-10.9844548,-10.98518886,30.17925425,-0.335,-2.74,0.076,-0.304,0.037892002
-10.91446111,-10.21487382,30.87639535,-0.308,-2.75,0.0764,-0.295,0.145824791
-10.70700157,-9.342675375,31.33431544,-0.281,-2.76,0.0767,-0.287,0.498239685
-10.37478858,-8.435905116,31.53292314,-0.254,-2.78,0.077,-0.278,0.999987605
-9.940346145,-7.55932292,31.47709416,-0.227,-2.79,0.0774,-0.27,0.0000496
-9.432891435,-6.76625285,31.19229137,-0.2,-2.8,0.0777,-0.262,0.000198305
-8.884510432,-6.093525529,30.71726397,-0.173,-2.81,0.0781,-0.254,0.000793063
-8.326513666,-5.560674492,30.09630312,-0.145,-2.83,0.0784,-0.247,0.003169736
-7.786636048,-5.172423767,29.3729753,-0.118,-2.84,0.0788,-0.239,0.012638756
-7.287379548,-4.922885708,28.586196,-0.0901,-2.85,0.0791,-0.232,0.04991607
-6.845459473,-4.800011709,27.76856066,-0.0624,-2.86,0.0795,-0.225,0.189697825
-6.472103153,-4.789352039,26.9463296,-0.0345,-2.87,0.0799,-0.218,0.61485024
-6.173877004,-4.876730161,26.1403582,-0.00658,-2.88,0.0803,-0.211,0.947237689
-5.953744661,-5.049828044,25.36740255,0.0215,-2.89,0.0806,-0.205,0.199913797
-5.812133299,-5.298876158,24.64144378,0.0496,-2.9,0.081,-0.198,0.639793084
-5.747867164,-5.616692167,23.97485747,0.0779,-2.91,0.0814,-0.192,0.921831575
-5.75889502,-5.998280672,23.37937296,0.106,-2.92,0.0818,-0.186,0.288232489
-5.842784291,-6.440143444,22.86682346,0.135,-2.93,0.0822,-0.18,0.820618086
-5.996980594,-6.939385487,22.44969866,0.163,-2.94,0.0827,-0.175,0.588816172
-6.218842093,-7.492652238,22.14149368,0.192,-2.95,0.0831,-0.169,0.968446751
-6.505459767,-8.094904691,21.9568126,0.22,-2.96,0.0835,-0.164,0.122230568
-6.853273323,-8.738038145,21.91113923,0.249,-2.96,0.0839,-0.159,0.429161024
-7.257494335,-9.409384055,22.02014061,0.278,-2.97,0.0844,-0.154,0.979927358
-7.711359778,-10.09021204,22.29833316,0.307,-2.98,0.0848,-0.149,0.078678924
-8.205267349,-10.75447643,22.7569435,0.336,-2.99,0.0853,-0.145,0.289954203
-8.725894277,-11.3682201,23.40087629,0.365,-3,0.0857,-0.141,0.823523053
-9.255474089,-11.89021655,24.22490988,0.394,-3,0.0862,-0.137,0.581331337
-9.771488745,-12.27450426,25.20961012,0.423,-3.01,0.0866,-0.133,0.973540854
-10.24709455,-12.47529841,26.31794796,0.453,-3.02,0.0871,-0.129,0.103036237
-10.65258452,-12.45420487,27.49405875,0.482,-3.02,0.0876,-0.126,0.369679084
-10.95803557,-12.18869349,28.66566509,0.511,-3.03,0.0881,-0.123,0.932065836
-11.13696823,-11.67969084,29.75104276,0.541,-3.03,0.0886,-0.12,0.253276454
-11.17041972,-10.95554422,30.66993693,0.57,-3.04,0.089,-0.117,0.756509967
-11.05047322,-10.07015979,31.35600615,0.6,-3.04,0.0896,-0.115,0.736810547
-10.78221972,-9.094983481,31.76718479,0.629,-3.05,0.0901,-0.112,0.77568306
-10.38348258,-8.106911793,31.89073175,0.659,-3.05,0.0906,-0.11,0.695995401
-9.88230797,-7.175844075,31.74170147,0.688,-3.06,0.0911,-0.108,0.846343211
-9.312912435,-6.355464759,31.35607403,0.718,-3.06,0.0916,-0.106,0.520185521
-8.711163218,-5.67916621,30.78142842,0.748,-3.06,0.0922,-0.105,0.998370179
-8.110616768,-5.160902849,30.06815158,0.778,-3.07,0.0927,-0.104,0.006508659
-7.539766653,-4.799318539,29.26309624,0.807,-3.07,0.0933,-0.102,0.025865186
-7.02068406,-4.583126055,28.40620727,0.837,-3.07,0.0938,-0.101,0.100784712
-6.568868103,-4.496164804,27.52963001,0.867,-3.08,0.0944,-0.101,0.362508614
-6.193938817,-4.521296721,26.65841041,0.897,-3.08,0.095,-0.1,0.924384475
-5.90078194,-4.642928189,25.81194972,0.927,-3.08,0.0956,-0.0999,0.27959127
-5.690825867,-4.848319146,25.00563337,0.957,-3.08,0.0961,-0.0998,0.805679966
-5.563234445,-5.127982225,24.25232367,0.986,-3.08,0.0967,-0.0999,0.626239032
-5.515894586,-5.475470477,23.56360238,1.02,-3.09,0.0973,-0.1,0.936254827
-5.546147641,-5.886781603,22.95075682,1.05,-3.09,0.098,-0.101,0.238726905
-5.651256056,-6.359520974,22.42554327,1.08,-3.09,0.0986,-0.101,0.726945479
-5.828616836,-6.891890339,22.00075613,1.11,-3.09,0.0992,-0.102,0.793982999
-6.075737912,-7.481514594,21.6906011,1.14,-3.09,0.0998,-0.103,0.654295986
-6.389989694,-8.124089638,21.51082379,1.17,-3.09,0.1,-0.104,0.904770995
-6.76813835,-8.811835593,21.47848845,1.2,-3.09,0.101,-0.106,0.344641766
-7.205666495,-9.531780545,21.61124079,1.23,-3.08,0.102,-0.107,0.903455276
-7.695898316,-10.26399345,21.92583873,1.26,-3.08,0.102,-0.109,0.348895361
-8.228978341,-10.98004186,22.43572605,1.28,-3.08,0.103,-0.111,0.908669552
-8.7908136,-11.64216544,23.14750798,1.31,-3.08,0.104,-0.113,0.33195679
-9.362179798,-12.20388295,24.0564332,1.34,-3.08,0.105,-0.115,0.887045918
-9.918299977,-12.6128695,25.14144679,1.37,-3.07,0.105,-0.118,0.400781829
-10.4292889,-12.81675609,26.36101859,1.4,-3.07,0.106,-0.121,0.960623019
-10.86184659,-12.7718044,27.65155755,1.43,-3.07,0.107,-0.123,0.151305739
-11.18239572,-12.45315638,28.9303577,1.46,-3.07,0.107,-0.126,0.51364925
-11.36144912,-11.86392097,30.10418666,1.49,-3.06,0.108,-0.129,0.999254792
-11.37844603,-11.0395875,31.08268166,1.52,-3.06,0.109,-0.133,0.002978611
-11.22584569,-10.04506432,31.79333005,1.55,-3.05,0.11,-0.136,0.011878955
-10.91121472,-8.964188352,32.19337899,1.58,-3.05,0.11,-0.14,0.046951383
-10.45654575,-7.884697271,32.27475265,1.61,-3.04,0.111,-0.143,0.178987801
-9.894931811,-6.883533517,32.06082722,1.64,-3.04,0.112,-0.147,0.587804672
-9.265567128,-6.016813433,31.59712984,1.67,-3.03,0.113,-0.151,0.969161358
-8.608443446,-5.316361041,30.93984545,1.7,-3.03,0.114,-0.155,0.119550479
-7.959946574,-4.792009502,30.14575141,1.73,-3.02,0.114,-0.159,0.421032649
-7.350025884,-4.437299954,29.26556963,1.76,-3.01,0.115,-0.164,0.97505663
-6.801026667,-4.23607345,28.34095808,1.79,-3.01,0.116,-0.168,0.097284794
-6.3278691,-4.16822206,27.40426557,1.81,-3,0.117,-0.173,0.351281852
-5.939091911,-4.21382826,26.47986926,1.84,-2.99,0.118,-0.178,0.91153165
-5.638298691,-4.355639751,25.58611793,1.87,-2.98,0.119,-0.183,0.322566803
-5.425658257,-4.580193135,24.73727577,1.9,-2.98,0.12,-0.187,0.874069842
-5.299242444,-4.877994794,23.94519177,1.93,-2.97,0.12,-0.192,0.440287012
-5.256094557,-5.243114317,23.22063117,1.96,-2.96,0.121,-0.198,0.985737436
-5.292995786,-5.672439342,22.57430873,1.99,-2.95,0.122,-0.203,0.056236572
-5.406937689,-6.164732939,22.01768977,2.01,-2.94,0.123,-0.208,0.212296078
-5.595324379,-6.719546905,21.56360879,2.04,-2.93,0.124,-0.214,0.668905814
-5.855927224,-7.335982469,21.22671478,2.07,-2.92,0.125,-0.219,0.885883304
-6.186605517,-8.011255071,21.02369769,2.1,-2.91,0.126,-0.225,0.404376303
-6.584795414,-8.739016226,20.97318282,2.13,-2.9,0.127,-0.23,0.963424435
-7.046763268,-9.50742335,21.09510399,2.15,-2.89,0.128,-0.236,0.140951174
-7.566626605,-10.29704531,21.4092926,2.18,-2.88,0.129,-0.242,0.484335761
-8.135176422,-11.07886729,21.93297973,2.21,-2.87,0.13,-0.248,0.999018527
-8.738599557,-11.81292024,22.67696266,2.24,-2.85,0.131,-0.253,0.003922041
-9.357306169,-12.44837031,23.64042571,2.26,-2.84,0.132,-0.259,0.015626634
-9.965206194,-12.92613609,24.80491976,2.29,-2.83,0.133,-0.265,0.061529768
-10.52990865,-13.18501148,26.12880317,2.32,-2.82,0.134,-0.271,0.230975421
-11.01435289,-13.17155004,27.54431557,2.34,-2.8,0.135,-0.277,0.710503103
-11.38020427,-12.85245647,28.95985965,2.37,-2.79,0.136,-0.284,0.822753774
-11.59287693,-12.2262869,30.26927919,2.4,-2.78,0.138,-0.29,0.583320006
-11.62734884,-11.32995473,31.36757586,2.42,-2.76,0.139,-0.296,0.972231107
-11.47329651,-10.23622361,32.16930413,2.45,-2.75,0.14,-0.302,0.107991128
-11.13791511,-9.041514074,32.62368845,2.47,-2.73,0.141,-0.308,0.385316176
-10.64536304,-7.847583002,32.72115839,2.5,-2.72,0.142,-0.314,0.947390482
-10.03290214,-6.743347472,32.48955681,2.53,-2.7,0.143,-0.32,0.199367026
-9.344925533,-5.792559226,31.9826109,2.55,-2.69,0.144,-0.326,0.638479259
-8.626605198,-5.029806602,31.26573443,2.58,-2.67,0.146,-0.333,0.923293979
-7.918677418,-4.463719785,30.4038419,2.6,-2.65,0.147,-0.339,0.283288829
-7.254185527,-4.084228839,29.45362375,2.63,-2.64,0.148,-0.345,0.812145074
-6.657249052,-3.870663487,28.46039093,2.65,-2.62,0.149,-0.351,0.610261811
-6.143427424,-3.798585702,27.45823183,2.68,-2.6,0.151,-0.357,0.951369332
-5.721064439,-3.84452097,26.47193184,2.7,-2.59,0.152,-0.363,0.185062905
-5.393050271,-3.988643496,25.51944833,2.73,-2.57,0.153,-0.369,0.603258504
-5.15859473,-4.215880773,24.61424568,2.75,-2.55,0.154,-0.375,0.957350725
-5.014773882,-4.515973229,23.76721365,2.77,-2.53,0.156,-0.381,0.163321256
-4.957744756,-4.882927507,22.98814337,2.8,-2.51,0.157,-0.387,0.546589692
-4.983608037,-5.31415645,22.28684543,2.82,-2.49,0.158,-0.392,0.991317602
-5.088942398,-5.809463785,21.6740157,2.84,-2.47,0.16,-0.398,0.034428055
-5.271048124,-6.369926287,21.16192996,2.87,-2.45,0.161,-0.404,0.132971056
-5.527933073,-6.996651917,20.76500196,2.89,-2.43,0.162,-0.409,0.461159017
-5.858059308,-7.689346038,20.50017971,2.91,-2.41,0.164,-0.415,0.993965512
-6.259851009,-8.444599898,20.38708226,2.93,-2.39,0.165,-0.42,0.023992292
-6.730949688,-9.253834936,20.44769024,2.96,-2.37,0.167,-0.426,0.093666647
-7.267199358,-10.10091317,20.70530293,2.98,-2.35,0.168,-0.431,0.339572824
-7.86136304,-10.95958732,21.18238412,3,-2.33,0.169,-0.436,0.897052485
-8.501627508,-11.79124319,21.89689432,3.02,-2.31,0.171,-0.441,0.369397295
-9.170060227,-12.54377819,22.85685182,3.04,-2.29,0.172,-0.446,0.931771734
-9.841345537,-13.15287339,24.05331939,3.06,-2.26,0.174,-0.451,0.254292678
-10.48231976,-13.54710596,25.45288586,3.08,-2.24,0.175,-0.456,0.758511648
-11.05296395,-13.65789839,26.99190724,3.11,-2.22,0.177,-0.46,0.732686912
-11.50945118,-13.43380445,28.57578283,3.13,-2.2,0.179,-0.465,0.783427204
-11.8094231,-12.85614555,30.08639946,3.15,-2.17,0.18,-0.469,0.67867608
-11.9188552,-11.95057825,31.39865874,3.17,-2.15,0.182,-0.473,0.872299433
-11.81891739,-10.78872459,32.4028956,3.19,-2.12,0.183,-0.477,0.445572527
-11.51069138,-9.477004354,33.02607023,3.2,-2.1,0.185,-0.481,0.988150601
-11.01598336,-8.135421075,33.2438617,3.22,-2.08,0.186,-0.485,0.046835963
-10.37378283,-6.873883043,33.07949943,3.24,-2.05,0.188,-0.489,0.178569423
-9.633512141,-5.774347706,32.59120354,3.26,-2.02,0.19,-0.492,0.586729537
-8.847211264,-4.883414118,31.85449798,3.28,-2,0.191,-0.496,0.96991195
-8.062766467,-4.214858201,30.9460699,3.3,-1.97,0.193,-0.499,0.116731038
-7.319461153,-3.75822315,29.93312273,3.31,-1.95,0.195,-0.502,0.412419612
-6.646102132,-3.489044105,28.86881139,3.33,-1.92,0.196,-0.505,0.969318703
-6.061238563,-3.377656097,27.79221343,3.35,-1.89,0.198,-0.507,0.118959822
-5.574694712,-3.395319799,26.73073015,3.37,-1.87,0.2,-0.51,0.41923353
-5.189679995,-3.51768603,25.70323999,3.38,-1.84,0.202,-0.512,0.973907109
-4.904942439,-3.726217988,24.72304066,3.4,-1.81,0.203,-0.514,0.101648207
-4.716655863,-4.008294681,23.80020747,3.41,-1.79,0.205,-0.516,0.365263397
-4.619907986,-4.356585383,22.94334713,3.43,-1.76,0.207,-0.518,0.927384191
-4.609769343,-4.768087779,22.16087675,3.45,-1.73,0.209,-0.52,0.269371012
-4.681980544,-5.243044545,21.46198748,3.46,-1.7,0.21,-0.521,0.78724108
-4.833314219,-5.783818229,20.85742351,3.48,-1.67,0.212,-0.523,0.669970248
-5.061662874,-6.393709803,20.36015634,3.49,-1.64,0.214,-0.524,0.88444046
-5.365885593,-7.075642732,19.98597454,3.5,-1.62,0.216,-0.525,0.408822132
-5.745422344,-7.830595284,19.75393973,3.52,-1.59,0.218,-0.525,0.966746385
-6.199660175,-8.655651364,19.68657208,3.53,-1.56,0.22,-0.526,0.128591247
-6.727016751,-9.541568749,19.80951604,3.54,-1.53,0.222,-0.526,0.448222153
-7.32370267,-10.46986428,20.15030173,3.56,-1.5,0.223,-0.526,0.989276218
-7.982149171,-11.40963397,20.73568845,3.57,-1.47,0.225,-0.526,0.042435129
-8.68916299,-12.31470918,21.58703331,3.58,-1.44,0.227,-0.526,0.162537554
-9.424017364,-13.12229891,22.71332268,3.59,-1.4,0.229,-0.526,0.54447639
-10.15691517,-13.75485275,24.10215051,3.61,-1.37,0.231,-0.525,0.992087403
-10.84852776,-14.12712105,25.71018546,3.62,-1.34,0.233,-0.524,0.031399951
-11.45149513,-14.15965456,27.45637634,3.63,-1.31,0.235,-0.523,0.121655976
-11.9146471,-13.79768604,29.22246819,3.64,-1.28,0.237,-0.522,0.427423198
-12.19004528,-13.03069825,30.86483114,3.65,-1.25,0.239,-0.52,0.978930431
-12.24175207,-11.90483555,32.23788712,3.66,-1.22,0.241,-0.518,0.082502569
-12.05396849,-10.52064465,33.22333324,3.67,-1.18,0.243,-0.516,0.302783581
-11.63569025,-9.014092709,33.75456725,3.68,-1.15,0.245,-0.514,0.844422736
-11.01994345,-7.52701282,33.82647907,3.69,-1.12,0.247,-0.512,0.525491914
-10.25770926,-6.178457166,33.48762516,3.69,-1.09,0.249,-0.509,0.997400649
-9.408675233,-5.046997704,32.82015071,3.7,-1.05,0.251,-0.507,0.010370377
-8.531803952,-4.167392838,31.9169957,3.71,-1.02,0.253,-0.504,0.041051328
-7.67812962,-3.538387888,30.86424252,3.72,-0.985,0.255,-0.501,0.157464465
-6.886832979,-3.135495078,29.731716,3.73,-0.951,0.257,-0.497,0.530677629
-6.184376544,-2.923453185,28.57082078,3.73,-0.917,0.259,-0.494,0.996235532
-5.585786809,-2.865567248,27.41679624,3.74,-0.883,0.261,-0.49,0.015001186
-5.09704875,-2.929357317,26.29270663,3.74,-0.849,0.263,-0.486,0.059104603
-4.717791908,-3.089169912,25.21344871,3.75,-0.814,0.265,-0.482,0.222444994
-4.443758019,-3.326761041,24.18901498,3.76,-0.78,0.267,-0.478,0.691852875
-4.268809095,-3.630743802,23.22687373,3.76,-0.745,0.269,-0.473,0.852769897
-4.186416053,-3.995524428,22.33361983,3.77,-0.71,0.271,-0.469,0.502213598
-4.190666943,-4.420091341,21.51613048,3.77,-0.675,0.273,-0.464,0.9999804
-4.276873452,-4.906825407,20.78243752,3.77,-0.639,0.275,-0.459,0.0000784
-4.441857207,-5.460365663,20.14246974,3.78,-0.604,0.277,-0.453,0.00031357
-4.683979994,-6.086476196,19.60875664,3.78,-0.568,0.279,-0.448,0.001253888
-5.002954556,-6.790799497,19.1971229,3.78,-0.532,0.281,-0.442,0.005009262
-5.39944096,-7.577339059,18.92733501,3.78,-0.496,0.283,-0.436,0.019936678
-5.87440147,-8.446489047,18.82357167,3.79,-0.46,0.285,-0.43,0.078156828
-6.428158669,-9.392435911,18.91446388,3.79,-0.424,0.287,-0.424,0.288193352
-7.05908544,-10.39983115,19.23227911,3.79,-0.388,0.289,-0.418,0.820551776
-7.761866481,-11.43983718,19.81062293,3.79,-0.351,0.291,-0.411,0.588986237
-8.525335336,-12.46606001,20.67987202,3.79,-0.314,0.293,-0.405,0.968325799
-9.33004297,-13.41156294,21.85960757,3.79,-0.277,0.295,-0.398,0.122683785
-10.14598344,-14.18903458,23.34788347,3.79,-0.24,0.297,-0.391,0.430529894
-10.93127429,-14.69688313,25.1085777,3.79,-0.203,0.298,-0.384,0.980695618
-11.63294111,-14.83370859,27.06039227,3.79,-0.166,0.3,-0.377,0.075726893
-12.19100275,-14.52118843,29.07347736,3.79,-0.129,0.302,-0.369,0.279969321
-12.54641864,-13.73057102,30.9801063,3.79,-0.0913,0.304,-0.361,0.806346001
-12.65196413,-12.50263888,32.60189892,3.78,-0.0537,0.306,-0.354,0.62460851
-12.48320628,-10.94961762,33.78770335,3.78,-0.016,0.308,-0.346,0.937890877
-12.04564847,-9.233799508,34.4480495,3.78,0.0218,0.309,-0.338,0.233006319
-11.37496239,-7.529548762,34.57121206,3.77,0.0597,0.311,-0.33,0.714857497
-10.52996013,-5.98451146,34.21487476,3.77,0.0977,0.313,-0.321,0.815345024
-9.580974426,-4.6950411,33.4799943,3.77,0.136,0.315,-0.313,0.602230064
-8.597744817,-3.701435218,32.48041127,3.76,0.174,0.316,-0.305,0.958196056
-7.640189774,-2.998541814,31.31962439,3.76,0.212,0.318,-0.296,0.160225498
-6.75351712,-2.552894743,30.07908397,3.75,0.251,0.319,-0.287,0.538213152
-5.967327031,-2.318944476,28.81628232,3.74,0.289,0.321,-0.278,0.99415902
-5.297421331,-2.250731209,27.56846547,3.74,0.328,0.323,-0.269,0.023227451
-4.748921898,-2.308528711,26.35822051,3.73,0.366,0.324,-0.26,0.090751748
-4.319640799,-2.461579687,25.19870833,3.72,0.405,0.326,-0.251,0.330063472
-4.003085331,-2.688382682,24.09767809,3.72,0.444,0.327,-0.242,0.884486306
-3.790837939,-2.975725605,23.06021626,3.71,0.482,0.329,-0.233,0.408681121
-3.674276551,-3.317249942,22.09052083,3.7,0.521,0.33,-0.223,0.966643449
-3.645714826,-3.711978143,21.19304955,3.69,0.56,0.331,-0.214,0.128975565
-3.699081408,-4.16299285,20.37333194,3.68,0.599,0.333,-0.204,0.449363475
-3.830254475,-4.676303923,19.63864982,3.67,0.638,0.334,-0.195,0.989743769
-4.037143864,-5.259846341,18.9987159,3.66,0.677,0.335,-0.185,0.040604161
-4.319580071,-5.922491442,18.46642093,3.65,0.716,0.336,-0.175,0.155821853
-4.679032788,-6.672906986,18.05866718,3.64,0.755,0.337,-0.165,0.526165613
-5.118143679,-7.518058373,17.79724294,3.63,0.794,0.338,-0.155,0.997261443
-5.640019474,-8.461105491,17.70959798,3.62,0.834,0.339,-0.145,0.01092423
-6.247194798,-9.498435606,17.82922799,3.61,0.873,0.34,-0.135,0.043219567
-6.940147147,-10.61562884,18.19514755,3.59,0.912,0.341,-0.125,0.165406543
-7.715247603,-11.78236656,18.84962878,3.58,0.951,0.342,-0.115,0.552188873
-8.562095441,-12.94679581,19.83308244,3.57,0.991,0.343,-0.105,0.989105286
-9.460366962,-14.03078778,21.17488382,3.56,1.03,0.344,-0.095,0.043104076
-10.37666647,-14.92885899,22.87954141,3.54,1.07,0.345,-0.0849,0.16498446
-11.26240812,-15.51479359,24.90947215,3.53,1.11,0.345,-0.0747,0.551058351
-12.05433214,-15.65995701,27.16907073,3.51,1.15,0.346,-0.0645,0.989572179
-12.67944945,-15.26406442,29.49871376,3.5,1.19,0.346,-0.0543,0.041276326
-13.06538838,-14.2918545,31.688575,3.48,1.23,0.347,-0.0441,0.158290364
-13.15492222,-12.80057699,33.51639549,3.47,1.27,0.347,-0.0339,0.532938099
-12.92056851,-10.94088681,34.80017052,3.45,1.3,0.348,-0.0237,0.995660327
-12.3735188,-8.924078885,35.44398595,3.43,1.34,0.348,-0.0135,0.017283362
-11.56266654,-6.967589254,35.45509812,3.42,1.38,0.348,-0.00332,0.067938591
-10.56384445,-5.243625613,34.92598334,3.4,1.42,0.348,0.00686,0.253291754
-9.463735875,-3.851657704,33.99445732,3.38,1.46,0.349,0.017,0.756540166
-8.344424187,-2.819209526,32.80289265,3.36,1.5,0.349,0.0271,0.736748573
-7.272821883,-2.121207927,31.47120047,3.34,1.54,0.349,0.0372,0.775800454
-6.296174937,-1.704351472,30.08661734,3.32,1.58,0.349,0.0473,0.695736439
-5.442495177,-1.507245037,28.70551208,3.3,1.62,0.348,0.0573,0.846748985
-4.723880884,-1.473101409,27.36065979,3.29,1.66,0.348,0.0673,0.519060565
-4.140887565,-1.555780867,26.06924013,3.26,1.69,0.348,0.0773,0.998546779
-3.686747526,-1.721348044,24.839306,3.24,1.73,0.348,0.0872,0.005804435
-3.350853287,-1.9472079,23.67421759,3.22,1.77,0.347,0.097,0.023082973
